date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_ranking_date,home_rank,home_ranking_points,away_ranking_date,away_rank,away_ranking_points,rank_diff,points_diff,home_win,draw
2023-09-09,Ukraine,England,1,1,UEFA Euro qualification,Wrocław,Poland,True,2023-07-20,24,1541.25,2023-07-20,4,1797.39,-20,-256.1400000000001,0,1
2023-09-09,United States,Uzbekistan,3,0,Friendly,St. Louis,United States,False,2023-07-20,11.0,1674.48,2023-07-20,74.0,1327.58,63.0,346.9000000000001,1,0
2023-09-10,Guatemala,Panama,1,1,CONCACAF Nations League,Guatemala City,Guatemala,False,2023-07-20,107,1186.71,2023-07-20,45,1453.94,-62,-267.23,0,1
2023-09-10,Hungary,Czech Republic,1,1,Friendly,Budapest,Hungary,False,2023-07-20,36,1504.57,2023-07-20,37,1503.69,1,0.8799999999998818,0,1
2023-09-10,Martinique,Curaçao,1,0,CONCACAF Nations League,Fort-de-France,Martinique,False,,,,,,,,,1,0
2023-09-10,Republic of Ireland,Netherlands,1,2,UEFA Euro qualification,Dublin,Republic of Ireland,False,2023-07-20,53,1426.26,2023-07-20,7,1731.23,-46,-304.97,0,0
2023-09-10,Thailand,Iraq,2,2,King's Cup,Chiang Mai,Thailand,False,2023-07-20,113,1174.37,2023-07-20,70.0,1345.21,-43.0,-170.84000000000015,0,1
2023-09-10,Togo,Cape Verde,3,2,African Cup of Nations qualification,Lomé,Togo,False,2023-07-20,122,1140.88,,,,,,1,0
2023-09-11,Armenia,Croatia,0,1,UEFA Euro qualification,Yerevan,Armenia,False,2023-07-20,90,1252.6,2023-07-20,6,1742.55,-84,-489.95000000000005,0,0
2023-09-11,Iceland,Bosnia and Herzegovina,1,0,UEFA Euro qualification,Reykjavík,Iceland,False,2023-07-20,67,1352.98,2023-07-20,62,1381.1,-5,-28.11999999999989,1,0
2023-09-11,Portugal,Luxembourg,9,0,UEFA Euro qualification,São João da Venda,Portugal,False,2023-07-20,9,1718.25,2023-07-20,89,1262.72,80,455.53,1,0
2023-09-12,Azerbaijan,Jordan,2,1,Friendly,Baku,Azerbaijan,False,2023-07-20,121,1143.22,2023-07-20,82,1296.26,-39,-153.03999999999996,1,0
2023-09-12,Belgium,Estonia,5,0,UEFA Euro qualification,Brussels,Belgium,False,2023-07-20,5,1788.55,2023-07-20,111,1179.3,106,609.25,1,0
2023-09-12,Bolivia,Argentina,0,3,FIFA World Cup qualification,La Paz,Bolivia,False,2023-07-20,83,1295.09,2023-07-20,1,1843.73,-82,-548.6400000000001,0,0
2023-09-12,Chile,Colombia,0,0,FIFA World Cup qualification,Santiago,Chile,False,2023-07-20,32,1511.31,2023-07-20,17,1624.91,-15,-113.60000000000014,0,1
2023-09-12,Ecuador,Uruguay,2,1,FIFA World Cup qualification,Quito,Ecuador,False,2023-07-20,40,1486.47,2023-07-20,16,1633.13,-24,-146.66000000000008,1,0
2023-09-12,Egypt,Tunisia,1,3,Friendly,Cairo,Egypt,False,2023-07-20,34,1509.89,2023-07-20,31,1516.66,-3,-6.769999999999982,0,0
2023-09-12,Germany,France,2,1,Friendly,Dortmund,Germany,False,2023-07-20,15,1636.32,2023-07-20,2,1843.54,-13,-207.22000000000003,1,0
2023-09-12,Ghana,Liberia,3,1,Friendly,Accra,Ghana,False,2023-07-20,60,1391.13,2023-07-20,148,1049.94,88,341.19000000000005,1,0
2023-09-12,Iran,Angola,4,0,Friendly,Tehran,Iran,False,2023-07-20,22,1556.59,2023-07-20,116,1169.07,94,387.52,1,0
2023-09-12,Jamaica,Haiti,2,2,CONCACAF Nations League,Kingston,Jamaica,False,2023-07-20,58,1409.73,2023-07-20,87,1272.64,29,137.08999999999992,0,1
2023-09-12,Japan,Turkey,4,2,Friendly,Genk,Belgium,True,2023-07-20,20,1595.96,,,,,,1,0
2023-09-12,Mexico,Uzbekistan,3,3,Friendly,Atlanta,United States,True,2023-07-20,12,1665.59,2023-07-20,74.0,1327.58,62.0,338.01,0,1
2023-09-12,Morocco,Burkina Faso,1,0,Friendly,Lens,France,True,2023-07-20,14,1655.5,2023-07-20,56,1419.18,42,236.31999999999994,1,0
2023-09-12,Norway,Georgia,2,1,UEFA Euro qualification,Oslo,Norway,False,2023-07-20,44,1458.47,2023-07-20,78,1312.8,34,145.67000000000007,1,0
2023-09-12,Peru,Brazil,0,1,FIFA World Cup qualification,Lima,Peru,False,2023-07-20,21,1561.2,2023-07-20,3,1828.27,-18,-267.06999999999994,0,0
2023-09-12,Qatar,Russia,1,1,Friendly,Al Wakrah,Qatar,False,2023-07-20,59,1395.57,2023-07-20,38,1495.53,-21,-99.96000000000004,0,1
2023-09-12,Scotland,England,1,3,Friendly,Glasgow,Scotland,False,2023-07-20,30,1520.24,2023-07-20,4,1797.39,-26,-277.1500000000001,0,0
2023-09-12,Senegal,Algeria,0,1,Friendly,Diamniadio,Senegal,False,2023-07-20,18,1612.61,2023-07-20,33,1511.23,15,101.37999999999988,0,0
2023-09-12,South Africa,DR Congo,1,0,Friendly,Johannesburg,South Africa,False,2023-07-20,63,1368.25,2023-07-20,69,1350.11,6,18.1400000000001,1,0
2023-09-12,South Korea,Saudi Arabia,1,0,Friendly,Newcastle,England,True,2023-07-20,28,1529.3,2023-07-20,54,1421.46,26,107.83999999999992,1,0
2023-09-12,Spain,Cyprus,6,0,UEFA Euro qualification,Granada,Spain,False,2023-07-20,10,1703.45,2023-07-20,118,1163.73,108,539.72,1,0
2023-09-12,Sweden,Austria,1,3,UEFA Euro qualification,Stockholm,Sweden,False,2023-07-20,23,1547.11,2023-07-20,29,1528.06,6,19.049999999999955,0,0
2023-09-12,Switzerland,Andorra,3,0,UEFA Euro qualification,Sion,Switzerland,False,2023-07-20,13,1661.12,2023-07-20,154,1022.3,141,638.8199999999999,1,0
2023-09-12,United States,Oman,4,0,Friendly,Saint Paul,United States,False,2023-07-20,11.0,1674.48,2023-07-20,73,1332.45,62.0,342.03,1,0
2023-09-12,Venezuela,Paraguay,1,0,FIFA World Cup qualification,Maturín,Venezuela,False,2023-07-20,57,1417.23,2023-07-20,49,1442.64,-8,-25.410000000000082,1,0
2023-10-12,Albania,Czech Republic,3,0,UEFA Euro qualification,Tirana,Albania,False,2023-09-21,62,1377.47,2023-09-21,37,1500.44,-25,-122.97000000000003,1,0
2023-10-12,Algeria,Cape Verde,5,1,Friendly,Constantine,Algeria,False,2023-09-21,34,1509.5,,,,,,1,0
2023-10-12,Argentina,Paraguay,1,0,FIFA World Cup qualification,Buenos Aires,Argentina,False,2023-09-21,1,1851.41,2023-09-21,52,1432.08,51,419.33000000000015,1,0
2023-10-12,Bolivia,Ecuador,1,2,FIFA World Cup qualification,La Paz,Bolivia,False,2023-09-21,83,1287.86,2023-09-21,38,1497.66,-45,-209.80000000000018,0,0
2023-10-12,Brazil,Venezuela,1,1,FIFA World Cup qualification,Cuiabá,Brazil,False,2023-09-21,3,1837.61,2023-09-21,53,1422.83,50,414.78,0,1
2023-10-12,Colombia,Uruguay,2,2,FIFA World Cup qualification,Barranquilla,Colombia,False,2023-09-21,16,1629.6,2023-09-21,17,1626.51,1,3.089999999999918,0,1
2023-10-12,Croatia,Turkey,0,1,UEFA Euro qualification,Osijek,Croatia,False,2023-09-21,6,1747.83,,,,,,0,0
2023-10-12,Cyprus,Norway,0,4,UEFA Euro qualification,Larnaca,Cyprus,False,2023-09-21,120,1155.95,2023-09-21,43,1470.88,-77,-314.93000000000006,0,0
2023-10-12,Egypt,Zambia,1,0,Friendly,Al Ain,United Arab Emirates,True,2023-09-21,35,1508.93,2023-09-21,82,1289.63,47,219.29999999999995,1,0
2023-10-12,Spain,Scotland,2,0,UEFA Euro qualification,Seville,Spain,False,2023-09-21,10,1710.72,2023-09-21,31,1522.67,21,188.04999999999995,1,0
2023-10-12,Suriname,Haiti,1,1,CONCACAF Nations League,Paramaribo,Suriname,False,2023-09-21,145,1063.06,2023-09-21,87,1270.76,-58,-207.70000000000005,0,1
2023-10-12,Sweden,Moldova,3,1,Friendly,Stockholm,Sweden,False,2023-09-21,23,1538.84,2023-09-21,159,1010.1,136,528.7399999999999,1,0
2023-10-13,Austria,Belgium,2,3,UEFA Euro qualification,Vienna,Austria,False,2023-09-21,25,1537.36,2023-09-21,5,1792.64,-20,-255.2800000000002,0,0
2023-10-13,Curaçao,Panama,1,2,CONCACAF Nations League,Willemstad,Curaçao,False,,,,2023-09-21,45,1452.25,,,0,0
2023-10-13,DR Congo,New Zealand,1,1,Friendly,Murcia,Spain,True,2023-09-21,64,1369.59,2023-06-29,103,1199.04,39,170.54999999999995,0,1
2023-10-13,England,Australia,1,0,Friendly,London,England,False,2023-09-21,4,1794.34,2023-09-21,27,1531.72,23,262.6199999999999,1,0
2023-10-13,Iraq,Qatar,0,0,Friendly,Amman,Jordan,True,2023-09-21,69.0,1347.38,2023-09-21,61,1395.57,-8.0,-48.18999999999983,0,1
2023-10-13,Japan,Canada,4,1,Friendly,Niigata,Japan,False,2023-09-21,19,1605.2,2023-09-21,44,1458.58,25,146.62000000000012,1,0
2023-10-13,Liechtenstein,Bosnia and Herzegovina,0,2,UEFA Euro qualification,Vaduz,Liechtenstein,False,2023-09-21,199,843.63,2023-09-21,63,1370.37,-136,-526.7399999999999,0,0
2023-10-13,Netherlands,France,1,2,UEFA Euro qualification,Amsterdam,Netherlands,False,2023-09-21,7,1743.15,2023-09-21,2,1840.76,-5,-97.6099999999999,0,0
2023-10-13,Nigeria,Saudi Arabia,2,2,Friendly,Portimão,Portugal,True,2023-09-21,40,1488.86,2023-09-21,57,1412.82,17,76.03999999999996,0,1
2023-10-13,Portugal,Slovakia,3,2,UEFA Euro qualification,Porto,Portugal,False,2023-09-21,8,1728.58,2023-09-21,48,1442.84,40,285.74,1,0
2023-10-13,South Africa,Eswatini,0,0,Friendly,Johannesburg,South Africa,False,2023-09-21,65,1368.25,2023-09-21,144,1065.69,79,302.55999999999995,0,1
2023-10-13,South Korea,Tunisia,4,0,Friendly,Seoul,South Korea,False,2023-09-21,26,1533.01,2023-09-21,29,1525.23,3,7.779999999999973,1,0
2023-10-13,Vietnam,Uzbekistan,0,2,Friendly,Dalian,China,True,2023-09-21,95,1243.14,2023-09-21,75.0,1328.35,-20.0,-85.20999999999981,0,0
2023-10-14,Ivory Coast,Morocco,1,1,Friendly,Abidjan,Ivory Coast,False,,,,2023-09-21,13,1658.32,,,0,1
2023-10-14,Mexico,Ghana,2,0,Friendly,Charlotte,United States,True,2023-09-21,12,1661.46,2023-09-21,60,1400.0,48,261.46000000000004,1,0
2023-10-14,United States,Germany,1,3,Friendly,East Hartford,United States,False,2023-09-21,11.0,1678.71,2023-09-21,15,1637.9,4.0,40.809999999999945,0,0
2023-10-15,Czech Republic,Faroe Islands,1,0,UEFA Euro qualification,Plzeň,Czech Republic,False,2023-09-21,37,1500.44,2023-09-21,131,1106.52,94,393.9200000000001,1,0
2023-10-15,Haiti,Jamaica,2,3,CONCACAF Nations League,Port of Spain,Trinidad and Tobago,True,2023-09-21,87,1270.76,2023-09-21,56,1413.73,-31,-142.97000000000003,0,0
2023-10-15,Norway,Spain,0,1,UEFA Euro qualification,Oslo,Norway,False,2023-09-21,43,1470.88,2023-09-21,10,1710.72,-33,-239.83999999999992,0,0
2023-10-15,Switzerland,Belarus,3,3,UEFA Euro qualification,St. Gallen,Switzerland,False,2023-09-21,14,1654.11,2023-09-21,105,1198.22,91,455.8899999999999,0,1
2023-10-15,Turkey,Latvia,4,0,UEFA Euro qualification,Konya,Turkey,False,,,,2023-09-21,136,1089.99,,,1,0
2023-10-15,Wales,Croatia,2,1,UEFA Euro qualification,Cardiff,Wales,False,2023-09-21,33,1510.52,2023-09-21,6,1747.83,-27,-237.30999999999995,1,0
2023-10-16,Algeria,Egypt,1,1,Friendly,Al Ain,United Arab Emirates,True,2023-09-21,34,1509.5,2023-09-21,35,1508.93,1,0.5699999999999363,0,1
2023-10-16,Azerbaijan,Austria,0,1,UEFA Euro qualification,Baku,Azerbaijan,False,2023-09-21,121,1147.69,2023-09-21,25,1537.36,-96,-389.66999999999985,0,0
2023-10-16,Belgium,Sweden,1,1,UEFA Euro qualification,Brussels,Belgium,False,2023-09-21,5,1792.64,2023-09-21,23,1538.84,18,253.80000000000018,0,1
2023-10-16,Bosnia and Herzegovina,Portugal,0,5,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,2023-09-21,63,1370.37,2023-09-21,8,1728.58,-55,-358.21000000000004,0,0
2023-10-16,China,Uzbekistan,1,2,Friendly,Dalian,China,False,,,,2023-09-21,75.0,1328.35,,,0,0
2023-10-16,Greece,Netherlands,0,1,UEFA Euro qualification,Athens,Greece,False,2023-09-21,51,1437.26,2023-09-21,7,1743.15,-44,-305.8900000000001,0,0
2023-10-16,Senegal,Cameroon,1,0,Friendly,Lens,France,True,2023-09-21,20,1597.01,2023-09-21,41,1475.6,21,121.41000000000008,1,0
2023-10-17,Angola,DR Congo,0,0,Friendly,Setúbal,Portugal,True,2023-09-21,117,1167.7,2023-09-21,64,1369.59,-53,-201.88999999999987,0,1
2023-10-17,Australia,New Zealand,2,0,Soccer Ashes,Brentford,England,True,2023-09-21,27,1531.72,2023-06-29,103,1199.04,76,332.68000000000006,1,0
2023-10-17,Cape Verde,Comoros,1,2,Friendly,Fos-sur-Mer,Cape Verde,False,,,,2023-09-21,129,1118.62,,,0,0
2023-10-17,Curaçao,Trinidad and Tobago,5,3,CONCACAF Nations League,Willemstad,Curaçao,False,,,,2023-09-21,98.0,1217.24,,,1,0
2023-10-17,Ecuador,Colombia,0,0,FIFA World Cup qualification,Quito,Ecuador,False,2023-09-21,38,1497.66,2023-09-21,16,1629.6,-22,-131.93999999999983,0,1
2023-10-17,England,Italy,3,1,UEFA Euro qualification,London,England,False,2023-09-21,4,1794.34,2023-09-21,9,1727.37,5,66.97000000000003,1,0
2023-10-17,France,Scotland,4,1,Friendly,Lille,France,False,2023-09-21,2,1840.76,2023-09-21,31,1522.67,29,318.0899999999999,1,0
2023-10-17,Ivory Coast,South Africa,1,1,Friendly,Abidjan,Ivory Coast,False,,,,2023-09-21,65,1368.25,,,0,1
2023-10-17,Mali,Saudi Arabia,3,1,Friendly,Portimão,Portugal,True,2023-09-21,49,1441.72,2023-09-21,57,1412.82,8,28.90000000000009,1,0
2023-10-17,Mexico,Germany,2,2,Friendly,Philadelphia,United States,True,2023-09-21,12,1661.46,2023-09-21,15,1637.9,3,23.559999999999945,0,1
2023-10-17,Morocco,Liberia,3,0,African Cup of Nations qualification,Agadir,Morocco,False,2023-09-21,13,1658.32,2023-09-21,150,1047.85,137,610.47,1,0
2023-10-17,Panama,Guatemala,3,0,CONCACAF Nations League,Panama City,Panama,False,2023-09-21,45.0,1452.25,2023-09-21,103,1200.18,58.0,252.06999999999994,1,0
2023-10-17,Paraguay,Bolivia,1,0,FIFA World Cup qualification,Asunción,Paraguay,False,2023-09-21,52,1432.08,2023-09-21,83,1287.86,31,144.22000000000003,1,0
2023-10-17,Peru,Argentina,0,2,FIFA World Cup qualification,Lima,Peru,False,2023-09-21,22,1551.91,2023-09-21,1,1851.41,-21,-299.5,0,0
2023-10-17,South Korea,Vietnam,6,0,Friendly,Suwon,South Korea,False,2023-09-21,26,1533.01,2023-09-21,95,1243.14,69,289.8699999999999,1,0
2023-10-17,United States,Ghana,4,0,Friendly,Nashville,United States,False,2023-09-21,11.0,1678.71,2023-09-21,60,1400.0,49.0,278.71000000000004,1,0
2023-10-17,Uruguay,Brazil,2,0,FIFA World Cup qualification,Montevideo,Uruguay,False,2023-09-21,17,1626.51,2023-09-21,3,1837.61,-14,-211.0999999999999,1,0
2023-11-15,Belgium,Serbia,1,0,Friendly,Leuven,Belgium,False,2023-10-26,5,1793.71,2023-10-26,29.0,1525.4,24.0,268.30999999999995,1,0
2023-11-15,DR Congo,Mauritania,2,0,FIFA World Cup qualification,Kinshasa,DR Congo,False,2023-10-26,65,1366.18,2023-10-26,101,1208.99,36,157.19000000000005,1,0
2023-11-15,Israel,Switzerland,1,1,UEFA Euro qualification,Felcsút,Hungary,True,2023-10-26,71,1336.34,2023-10-26,14,1645.38,-57,-309.0400000000002,0,1
2023-11-16,Algeria,Somalia,3,1,FIFA World Cup qualification,Algiers,Algeria,False,2023-10-26,33,1512.9,2023-10-26,196,852.06,163,660.8400000000001,1,0
2023-11-16,Argentina,Uruguay,0,2,FIFA World Cup qualification,Buenos Aires,Argentina,False,2023-10-26,1,1861.29,2023-10-26,15,1643.72,14,217.56999999999994,0,0
2023-11-16,Australia,Bangladesh,7,0,FIFA World Cup qualification,Melbourne,Australia,False,2023-10-26,27,1531.25,2023-10-26,183,912.6,156,618.65,1,0
2023-11-16,Azerbaijan,Sweden,3,0,UEFA Euro qualification,Baku,Azerbaijan,False,2023-10-26,120,1155.91,2023-10-26,23,1545.76,-97,-389.8499999999999,1,0
2023-11-16,Cape Verde,Angola,0,0,FIFA World Cup qualification,Praia,Cape Verde,False,,,,2023-10-26,116,1169.64,,,0,1
2023-11-16,Chile,Paraguay,0,0,FIFA World Cup qualification,Santiago,Chile,False,2023-10-26,37,1503.81,2023-10-26,53,1436.96,16,66.84999999999991,0,1
2023-11-16,Colombia,Brazil,2,1,FIFA World Cup qualification,Barranquilla,Colombia,False,2023-10-26,17,1626.6,2023-10-26,3,1812.2,-14,-185.60000000000014,1,0
2023-11-16,Costa Rica,Panama,0,3,CONCACAF Nations League,San José,Costa Rica,False,2023-10-26,46,1452.1,2023-10-26,44,1461.09,-2,-8.990000000000009,0,0
2023-11-16,Curaçao,El Salvador,1,1,Friendly,Willemstad,Curaçao,False,,,,2023-10-26,77,1307.0,,,0,1
2023-11-16,Cyprus,Spain,1,3,UEFA Euro qualification,Limassol,Cyprus,False,2023-10-26,124,1141.27,2023-10-26,8,1725.97,-116,-584.7,0,0
2023-11-16,Egypt,Djibouti,6,0,FIFA World Cup qualification,Cairo,Egypt,False,2023-10-26,35,1511.95,2023-10-26,189,889.2,154,622.75,1,0
2023-11-16,Estonia,Austria,0,2,UEFA Euro qualification,Tallinn,Estonia,False,2023-10-26,118,1159.33,2023-10-26,25,1535.41,-93,-376.08000000000015,0,0
2023-11-16,Georgia,Scotland,2,2,UEFA Euro qualification,Tbilisi,Georgia,False,2023-10-26,76,1312.14,2023-10-26,34,1512.34,-42,-200.19999999999982,0,1
2023-11-16,Iran,Hong Kong,4,0,FIFA World Cup qualification,Tehran,Iran,False,2023-10-26,21,1567.3,2023-10-26,150,1045.01,129,522.29,1,0
2023-11-16,Iraq,Indonesia,5,1,FIFA World Cup qualification,Basra,Iraq,False,2023-10-26,68.0,1349.73,2023-10-26,145,1069.82,77.0,279.9100000000001,1,0
2023-11-16,Japan,Myanmar,5,0,FIFA World Cup qualification,Suita,Japan,False,2023-10-26,18,1612.99,2023-10-26,158,1011.73,140,601.26,1,0
2023-11-16,Liechtenstein,Portugal,0,2,UEFA Euro qualification,Vaduz,Liechtenstein,False,2023-10-26,200,837.61,2023-10-26,6,1739.83,-194,-902.2199999999999,0,0
2023-11-16,Luxembourg,Bosnia and Herzegovina,4,1,UEFA Euro qualification,Luxembourg,Luxembourg,False,2023-10-26,87,1266.67,2023-10-26,63,1368.3,-24,-101.62999999999988,1,0
2023-11-16,Norway,Faroe Islands,2,0,Friendly,Oslo,Norway,False,2023-10-26,42,1469.56,2023-10-26,135,1097.66,93,371.89999999999986,1,0
2023-11-16,Qatar,Afghanistan,8,1,FIFA World Cup qualification,Al Rayyan,Qatar,False,2023-10-26,61,1394.16,2023-10-26,154,1033.8,93,360.3600000000001,1,0
2023-11-16,Saudi Arabia,Pakistan,4,0,FIFA World Cup qualification,Al Hofuf,Saudi Arabia,False,2023-10-26,57,1408.85,2023-10-26,193,864.84,136,544.0099999999999,1,0
2023-11-16,South Korea,Singapore,5,0,FIFA World Cup qualification,Seoul,South Korea,False,2023-10-26,24,1540.35,2023-10-26,155,1032.89,131,507.4599999999998,1,0
2023-11-16,Tajikistan,Jordan,1,1,FIFA World Cup qualification,Dushanbe,Tajikistan,False,2023-10-26,109,1187.23,2023-10-26,82,1284.39,-27,-97.16000000000008,0,1
2023-11-16,Turkmenistan,Uzbekistan,1,3,FIFA World Cup qualification,Ashgabat,Turkmenistan,False,2023-10-26,141,1086.12,2023-10-26,73.0,1333.09,-68.0,-246.97000000000003,0,0
2023-11-16,United States,Trinidad and Tobago,3,0,CONCACAF Nations League,Austin,United States,False,2023-10-26,11.0,1675.89,2023-10-26,99.0,1217.43,88.0,458.46000000000004,1,0
2023-11-16,Venezuela,Ecuador,0,0,FIFA World Cup qualification,Maturín,Venezuela,False,2023-10-26,49,1445.67,2023-10-26,36,1508.31,-13,-62.63999999999987,0,1
2023-11-17,England,Malta,2,0,UEFA Euro qualification,London,England,False,2023-10-26,4,1807.88,2023-10-26,171,968.25,167,839.6300000000001,1,0
2023-11-17,Ghana,Madagascar,1,0,FIFA World Cup qualification,Kumasi,Ghana,False,2023-10-26,60,1394.74,2023-10-26,108,1188.57,48,206.17000000000007,1,0
2023-11-17,Greece,New Zealand,2,0,Friendly,Athens,Greece,False,2023-10-26,51,1442.96,2023-06-29,103,1199.04,52,243.92000000000007,1,0
2023-11-17,Honduras,Mexico,2,0,CONCACAF Nations League,Tegucigalpa,Honduras,False,2023-10-26,78,1305.07,2023-10-26,12,1663.94,-66,-358.8700000000001,1,0
2023-11-17,Ivory Coast,Seychelles,9,0,FIFA World Cup qualification,Abidjan,Ivory Coast,False,,,,2023-10-26,195,853.5,,,1,0
2023-11-17,Poland,Czech Republic,1,1,UEFA Euro qualification,Warsaw,Poland,False,2023-10-26,31,1519.28,2023-10-26,41,1489.72,10,29.559999999999945,0,1
2023-11-17,Tunisia,São Tomé and Príncipe,4,0,FIFA World Cup qualification,Radès,Tunisia,False,2023-10-26,32,1516.14,2023-10-26,186,897.69,154,618.45,1,0
2023-11-18,France,Gibraltar,14,0,UEFA Euro qualification,Nice,France,False,2023-10-26,2,1853.11,2023-10-26,198,842.07,196,1011.0399999999998,1,0
2023-11-18,Germany,Turkey,2,3,Friendly,Berlin,Germany,False,2023-10-26,16,1643.49,,,,,,0,0
2023-11-18,Jamaica,Canada,1,2,CONCACAF Nations League,Kingston,Jamaica,False,2023-10-26,55,1421.39,2023-10-26,45,1454.95,-10,-33.559999999999945,0,0
2023-11-18,Latvia,Croatia,0,2,UEFA Euro qualification,Riga,Latvia,False,2023-10-26,132,1101.7,2023-10-26,10,1711.88,-122,-610.1800000000001,0,0
2023-11-18,Netherlands,Republic of Ireland,1,0,UEFA Euro qualification,Amsterdam,Netherlands,False,2023-10-26,7,1739.26,2023-10-26,58,1406.94,51,332.31999999999994,1,0
2023-11-18,Senegal,South Sudan,4,0,FIFA World Cup qualification,Diamniadio,Senegal,False,2023-10-26,20,1600.82,2023-10-26,167,986.56,147,614.26,1,0
2023-11-18,South Africa,Benin,2,1,FIFA World Cup qualification,Durban,South Africa,False,2023-10-26,64,1366.35,2023-10-26,93,1238.89,29,127.45999999999981,1,0
2023-11-18,Switzerland,Kosovo,1,1,UEFA Euro qualification,Basel,Switzerland,False,2023-10-26,14,1645.38,2023-10-26,105,1190.74,91,454.6400000000001,0,1
2023-11-19,Belgium,Azerbaijan,5,0,UEFA Euro qualification,Brussels,Belgium,False,2023-10-26,5,1793.71,2023-10-26,120,1155.91,115,637.8,1,0
2023-11-19,Bosnia and Herzegovina,Slovakia,1,2,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,2023-10-26,63,1368.3,2023-10-26,50,1445.34,-13,-77.03999999999996,0,0
2023-11-19,Mozambique,Algeria,0,2,FIFA World Cup qualification,Maputo,Mozambique,False,2023-10-26,113,1176.58,2023-10-26,33,1512.9,-80,-336.32000000000016,0,0
2023-11-19,Portugal,Iceland,2,0,UEFA Euro qualification,Lisbon,Portugal,False,2023-10-26,6,1739.83,2023-10-26,67,1353.17,61,386.65999999999985,1,0
2023-11-19,Scotland,Norway,3,3,UEFA Euro qualification,Glasgow,Scotland,False,2023-10-26,34,1512.34,2023-10-26,42,1469.56,8,42.77999999999997,0,1
2023-11-19,Sierra Leone,Egypt,0,2,FIFA World Cup qualification,Monrovia,Liberia,True,2023-10-26,122,1145.12,2023-10-26,35,1511.95,-87,-366.83000000000015,0,0
2023-11-19,Spain,Georgia,3,1,UEFA Euro qualification,Valladolid,Spain,False,2023-10-26,8,1725.97,2023-10-26,76,1312.14,68,413.8299999999999,1,0
2023-11-19,Sudan,DR Congo,1,0,FIFA World Cup qualification,Benghazi,Libya,True,2023-10-26,130,1109.22,2023-10-26,65,1366.18,-65,-256.96000000000004,1,0
2023-11-19,Sweden,Estonia,2,0,UEFA Euro qualification,Stockholm,Sweden,False,2023-10-26,23,1545.76,2023-10-26,118,1159.33,95,386.43000000000006,1,0
2023-11-20,Curaçao,El Salvador,1,1,Friendly,Willemstad,Curaçao,False,,,,2023-10-26,77,1307.0,,,0,1
2023-11-20,Czech Republic,Moldova,3,0,UEFA Euro qualification,Olomouc,Czech Republic,False,2023-10-26,41,1489.72,2023-10-26,157,1018.45,116,471.27,1,0
2023-11-20,Gambia,Ivory Coast,0,2,FIFA World Cup qualification,Dar es Salaam,Tanzania,True,2022-08-25,124,1137.47,,,,,,0,0
2023-11-20,North Macedonia,England,1,1,UEFA Euro qualification,Skopje,North Macedonia,False,2023-10-26,66,1358.41,2023-10-26,4,1807.88,-62,-449.47,0,1
2023-11-20,Panama,Costa Rica,3,1,CONCACAF Nations League,Panama City,Panama,False,2023-10-26,44.0,1461.09,2023-10-26,46,1452.1,2.0,8.990000000000009,1,0
